,comunidad_2
3794,2870052210
3795,150062730
3796,1232381754578735105
3797,139284385
3798,3384173014
3799,900295138458644480
3800,1330233861708656643
3801,464140870
3802,906938455258779648
3803,1282509444933353478
3804,1046520057331949568
3805,4735508001
3806,2274853140
3807,1496746326
3808,1104901428588486657
3809,1026929692597739521
3810,227131131
3811,1339776148897734657
3812,1264820052
3813,944035380
3814,3384708675
3815,3360664785
3816,2427648510
3817,1067097828139458561
3818,2985920363
3819,149753737
3820,1188630874641842176
3821,1207662695723524096
3822,2203887181
3823,997103093207715840
3824,2437288435
3825,2261347462
3826,1183694962812215297
3827,1046576621921218560
3828,1586218694
3829,202173416
3830,1248090778083221510
3831,1192415849400938496
3832,747475237432922112
3833,2966488138
3834,1007452466911371264
3835,453366632
3836,4188502575
3837,1365044618828664835
3838,1208503641965039617
3839,296603348
3840,3243949239
3841,33612594
3842,4189503203
3843,817584939365449732
3844,118693415
3845,144939582
3846,151252784
3847,1682346270
3848,162851911
3849,1779918007
3850,1308381415332028416
3851,1300442337533997056
3852,1344102650208518150
3853,70763545
3854,1031358161737973761
3855,1216307359066312707
3856,795090618372554752
3857,1124146633766313984
3858,1284632690
3859,199058108
3860,1310758619374333958
3861,196344871
3862,1196548869619953671
3863,4039213762
3864,720033422643736576
3865,742449673965817856
3866,844982664759259136
3867,1124349589736366080
3868,1217014021
3869,57749102
3870,2288668062
3871,4109528079
3872,2305744308
3873,856601836949831680
3874,1029646003
3875,1117443477246238720
3876,4097139081
3877,560565232
3878,1082341778768973824
3879,1347714487848230916
3880,962376506587705344
3881,254607452
3882,2824544096
3883,720608026621788160
3884,146186666
3885,703313105909112832
3886,1682009082
3887,1298764453039820802
3888,3171336749
3889,731864231818199040
3890,3362616778
3891,1076802955439943680
3892,167433494
3893,172762063
3894,318039211
3895,1240309692716417031
3896,837098111474487296
3897,163949184
3898,731781342
3899,825302510386688001
3900,119221887
3901,1628382379
3902,1205685357657899008
3903,539259450
3904,818141023
3905,548256911
3906,151588182
3907,2990501109
3908,1262256589
3909,1088195046044778497
3910,845467080757596160
3911,153158218
3912,946635462206246912
3913,115140643
3914,111050880
3915,1210284779968614400
3916,4731709461
3917,174262027
3918,1141915634651078658
3919,65393616
3920,2830138720
3921,516549134
3922,49082892
3923,803708129695428608
3924,782961882634280960
3925,3416650439
3926,1928216174
3927,523977958
3928,128599869
3929,1036316053335367680
3930,1328176639113629696
3931,118260389
3932,2231407861
3933,180329435
3934,53544498
3935,1109171712527081472
3936,158910787
3937,2532917165
3938,1364567035225780224
3939,163600940
3940,197196731
3941,704485468151402496
3942,1330674343530131461
3943,1297703959
3944,1312166791876169736
3945,240686673
3946,962681499710640128
3947,788231943020306432
3948,37133068
3949,53999295
3950,1793506855
3951,3092133628
3952,922320548453146624
3953,230922284
3954,166786441
3955,872150278757339138
3956,1362073185693351938
3957,1226074332
3958,556415716
3959,3485465009
3960,58115211
3961,1220498887376543749
3962,2993271496
3963,4228549332
3964,4031738433
3965,752155280293650432
3966,905406630107512832
3967,221559452
3968,4229474654
3969,180793701
3970,3422734437
3971,1272415021780344832
3972,853014396
3973,1064304796906254338
3974,1221781103536746503
3975,1285725295253880832
3976,2986055927
3977,2786097578
3978,1318998016620154881
3979,143687857
3980,3373174767
3981,138131714
3982,933699755007467521
3983,859418761782231040
3984,162450182
3985,2490500251
3986,1206203206415650816
3987,1170791961697107968
3988,42639105
3989,2271188936
3990,1212826268770586624
3991,1008357320835960833
3992,3043631865
3993,226973231
3994,4198026022
3995,1186355888153608192
3996,2640174558
3997,111378382
3998,3579136335
3999,130980871
4000,1252709240340467714
4001,159443714
4002,748967346174300160
4003,1130519276861960192
4004,991355929152061441
4005,272566525
4006,1878044918
4007,3413093464
4008,143061947
4009,1178784720445947904
4010,1145109812415467520
4011,1357006420835762180
4012,78344437
4013,1242084781686509572
4014,632554663
4015,62550537
4016,391155284
4017,4430019736
4018,1327618124
4019,176857599
4020,109939818
4021,1185738338990460928
4022,1928259852
4023,1110543316335120386
4024,1218948532121501699
4025,1263352402985574405
4026,1055060766
4027,4228814233
4028,4144830814
4029,1140591031886516224
4030,579437053
4031,920027212237168640
4032,5640562
4033,1164722107345002496
4034,357776490
4035,1452114624
4036,143572516
4037,490949850
4038,1124123368503107584
4039,1366345464
4040,1305889076244082689
4041,1225397546648035328
4042,135253746
4043,1296571048373215233
4044,3933093088
4045,1234123623859990528
4046,154334475
4047,2796836864
4048,1132394421075546112
4049,2357546849
4050,283590298
4051,1241706920337170435
4052,1032951396537196544
4053,1235880940121075712
4054,913109594637049858
4055,266597691
4056,1296606014121418752
4057,147642660
4058,1291113678150995968
4059,146575484
4060,3199055422
4061,51848857
4062,126048505
4063,2829282991
4064,225631856
4065,208588797
4066,1365513428
4067,2662597415
4068,1556227687
4069,3404316557
4070,4079229429
4071,899081121631268864
4072,1131321964986064897
4073,1119605455565852673
4074,1400004090
4075,584427012
4076,703224951785050112
4077,2482962214
4078,140640689
4079,3885831617
4080,187385739
4081,36937957
4082,1656593214
4083,949375849941303302
4084,1620434316
4085,93947799
4086,227075153
4087,477390275
4088,1629089707
4089,534840806
4090,1142819574200582144
4091,1880228826
4092,1279462730081198080
4093,276258610
4094,1500612732
4095,1643230688
4096,3929778495
4097,2275497823
4098,112760365
4099,766401616966782977
4100,4685715175
4101,1206588641121845249
4102,1269417565035642881
4103,747854458546229248
4104,1419082244
4105,340413802
4106,1138550616576462848
4107,566000702
4108,877187460
4109,1284671925554483200
4110,1257089937574428672
4111,141632545
4112,4204447739
4113,1322660412
4114,1362945050263568388
4115,1285408111063379973
4116,1049082548
4117,1203172367264047105
4118,156436928
4119,778415139729137664
4120,579602229
4121,203643299
4122,209288151
4123,1071837826084470786
4124,856198951883735040
4125,3293305060
4126,60611451
4127,1152616912280522752
4128,1514307841
4129,1370139343
4130,1206227608549109761
4131,4190702835
4132,822909814149943296
4133,1169391350724354048
4134,151117172
4135,169529668
4136,328042728
4137,140947037
4138,1269784054955638784
4139,1279553722352353280
4140,1634578268
4141,778716392
4142,224751929
4143,171862820
4144,1299407247072800778
4145,759564168412401664
4146,52765220
4147,1261780918060101640
4148,1654402489
4149,617622549
4150,128089220
4151,1703581262
4152,346989741
4153,1337113840492961792
4154,424460570
4155,716455971795648512
4156,3344466791
4157,790324566
4158,832183474769580033
4159,149287324
4160,1144966763219771392
4161,1162844333432856576
4162,778191501964742656
4163,2705710059
4164,243582534
4165,4378083921
4166,195147740
4167,3012499515
4168,237994709
4169,182582501
4170,467346438
4171,847278127
4172,562881157
4173,1067373592239845378
4174,3383585739
4175,705134172533366788
4176,263763180
4177,1292485929760890882
4178,1255648694877204481
4179,708872032893534208
4180,213335555
4181,931332310024249344
4182,2370842278
4183,1144983158988967938
4184,497590829
4185,2734585299
4186,161501687
4187,1241945584849862656
4188,1235038357249560576
4189,912260982
4190,2867313822
4191,220443631
4192,407316596
4193,1310000463396380678
4194,940687043268612097
4195,1242799196341768192
4196,110335018
4197,1349400056806440960
4198,115839048
4199,1278712402310291456
4200,41015841
4201,711350997516476416
4202,766859640
4203,1237924678083194880
4204,4535566702
4205,269367390
4206,68466510
4207,290671142
4208,2212578840
4209,708285284421652480
4210,167532978
4211,1114132274587537408
4212,1539284179
4213,743195218615369728
4214,1270781216820789253
4215,1312171075309051911
4216,1225114036901203968
4217,147698376
4218,830986424
4219,330024072
4220,186452237
4221,862837368117755904
4222,3028879487
4223,310427838
4224,153503372
4225,1237074431903764480
4226,2768854083
4227,39551333
4228,4778263162
4229,1007223001954308096
4230,120812431
4231,434525866
4232,919285700431896577
4233,1279462350362415104
4234,1354541761
4235,96616197
4236,1138596276860272641
4237,3380462548
4238,1465523670
4239,726930371040911361
4240,1195920302993227781
4241,1349314070
4242,177537446
4243,709222640
4244,1461234967
4245,170342616
4246,1160085925273198592
4247,1245091314141667328
4248,267784293
4249,1163150964368596992
4250,421086298
4251,869294731704115200
4252,1431274850
4253,142449943
4254,490711584
4255,8036022
4256,2792813244
4257,1135195491782803461
4258,624050894
4259,1296151488981618694
4260,1535283673
4261,3198571463
4262,142013131
4263,1238936823201763329
4264,859610574
4265,141819823
4266,711242169462431744
4267,4690146020
4268,1278065727128428546
4269,4509031307
4270,1349247054
4271,383551790
4272,890526261126287361
4273,1356623352404848640
4274,859098365551935489
4275,871116655761424388
4276,2869450126
4277,718646188560531456
4278,120917628
4279,70596691
4280,1251735874724904960
4281,155772441
4282,1280948486775738369
4283,1207387339552698369
4284,1244399091574022146
4285,1317592689131638784
4286,1954793089
4287,278834116
4288,925349678153117696
4289,3991226542
4290,1010230919452602370
4291,3142667658
4292,171951835
4293,836459310783811584
4294,781498694
4295,1352258919918415874
4296,946420979135385601
4297,2530931702
4298,1227080987017912330
4299,1318205540951085058
4300,2533004310
4301,1302668311700922368
4302,4197423675
4303,772245551131856896
4304,1034145444673331200
4305,979874976399577088
4306,2153800405
4307,1265064098615701505
4308,829773688790736896
4309,1030293970931339264
4310,808964930
4311,961215826966786048
4312,342745216
4313,3023953966
4314,463478995
4315,719198071
4316,79847674
4317,743994398
4318,1174867530
4319,701070513314070528
4320,287302254
4321,1345711942095294466
4322,1965935706
4323,828820114552262656
4324,706336865541091328
4325,1608564037
4326,1271215861290934273
4327,789683634
4328,1398635432
4329,1171093845062369282
4330,163485424
4331,176456430
4332,741646850
4333,1069728955903676417
4334,157704165
4335,1274515532549623808
4336,2194960632
4337,1046469750497456129
4338,958770978888278023
4339,556893669
4340,126067893
4341,121805380
4342,1186821094679994370
4343,616751934
4344,106444777
4345,2551906061
4346,3065765061
4347,228077319
4348,1341462207591112704
4349,1189542114171981831
4350,1030600807094382592
4351,385088135
4352,2714892747
4353,1272444224
4354,241523551
4355,1277999755
4356,170838504
4357,3296080259
4358,3298083990
4359,743855598
4360,1111293609805000714
4361,18530409
4362,396312747
4363,1949398014
4364,26817538
4365,117545248
4366,2290169688
4367,914218687632199682
4368,1291200052254380034
4369,3306200339
4370,195171237
4371,133785959
4372,2366303513
4373,1286408111360815104
4374,3093063975
4375,593257992
4376,781895096912449536
4377,1679158250
4378,93564152
4379,4697256038
4380,502056504
4381,1186271820892266496
4382,87934321
4383,289205970
4384,873644258
4385,86635649
4386,1343163961093533698
4387,2249096742
4388,720296910376931329
4389,14203593
4390,1125079901877485573
4391,1219462126781288453
4392,552293773
4393,2235832363
4394,267289302
4395,199003122
4396,146533730
4397,480713895
4398,449228456
4399,573976162
4400,334770099
4401,759153384
4402,1395000812
4403,937192992
4404,1315814093589282817
4405,105228711
4406,716465342
4407,891581270
4408,737633905
4409,1320005198962634752
4410,1298018026214711296
4411,869562484440608768
4412,637216203
4413,1013528306359160833
4414,310459446
4415,258899514
4416,1219791215845167104
4417,4822892525
4418,3312726053
4419,236409833
4420,2590499827
4421,4596268762
4422,523938138
4423,305853684
4424,1162086537317822465
4425,1286778226921164806
4426,843999814090199042
4427,2494115455
4428,118184228
4429,519941870
4430,200667030
4431,356858976
4432,3983756722
4433,410989339
4434,78015311
4435,991740421
4436,562215773
4437,456322797
4438,2875183156
4439,761994822488129536
4440,2246234228
4441,1305143125686603777
4442,309898913
4443,892251080096178176
4444,759171098575572993
4445,1050594795406553091
4446,1147660814167478273
4447,1196066287325241344
4448,256106721
4449,962383718
4450,892533660683038724
4451,373479490
4452,548749790
4453,1270602793812848641
4454,2364303414
4455,984185727553548290
4456,906302531839647744
4457,14504034
4458,41475773
4459,4871944372
4460,3287871795
4461,1605065756
4462,176205293
4463,260298854
4464,952973080334405636
4465,270163271
4466,3107864708
4467,747984645233516544
4468,2532865220
4469,4018349110
4470,408952564
4471,182866345
4472,4639492696
4473,4198201041
4474,564718618
4475,1558303368
4476,1030463414
4477,701949424268926976
4478,101898497
4479,2441415280
4480,4115585596
4481,4092699873
4482,1043963445761191936
4483,1363123524
4484,183859486
4485,2471457739
4486,1071973385423478784
4487,3556443737
4488,1228379383372668928
4489,2693265779
4490,117905150
4491,2962706327
4492,1299205319072112646
4493,929983316
4494,852563190969925633
4495,1305299689567379458
4496,4341658282
4497,3148846696
4498,239431615
4499,1243135770715619329
4500,420353139
4501,590372068
4502,2150117947
4503,1167859143669104640
4504,328603848
4505,1975248488
4506,1306915089539371011
4507,903813906
4508,111639096
4509,1190320908084359168
4510,365756287
4511,595799591
4512,349948903
4513,866438317998559233
4514,1304220431860338690
4515,374240491
4516,1088420593328893952
4517,942303918037655552
4518,2948216872
4519,1280176549
4520,4442645356
4521,123992716
4522,493183657
4523,1272681878798114816
4524,1506832232
4525,76455385
4526,916809838641991680
4527,843217760708628480
4528,984178032259862530
4529,1412113724
4530,1061110874
4531,224635631
4532,383951722
4533,138972103
4534,195153441
4535,1071177450
4536,1067771014594076672
4537,4389180441
4538,955845945576521729
4539,1360287269622599684
4540,802586548772466688
4541,1174474442002616320
4542,806230254075412480
4543,175864433
4544,1014320634971729921
4545,73558694
4546,1160921538251694083
4547,2329247971
4548,1128299064641183746
4549,429861291
4550,151323411
4551,165789271
4552,186645870
4553,752861804775243776
4554,1714107961
4555,1667654989
4556,733105058427080704
4557,1285027937415290886
4558,868944979
4559,932031369030569984
4560,378846318
4561,121770956
4562,3354353541
4563,4572181162
4564,814480112628461568
4565,1345973792015851520
4566,1211098125965746176
4567,1132084412068368384
4568,2149777518
4569,549811709
4570,1347963472064090112
4571,138178536
4572,813728644430491648
4573,132302174
4574,1679793984
4575,3041584630
4576,348067918
4577,808472612208840704
4578,1368166568
4579,964237368
4580,1184483560998219781
4581,1274450595714342914
4582,127257918
4583,1173727824563331072
4584,1039256839932788737
4585,1223992564891688960
4586,495583271
4587,863302902
4588,606544942
4589,1252008285563170817
4590,1218646122379476992
4591,91341881
4592,449875232
4593,449205126
4594,1039494622161121281
4595,1726523918
4596,958653553949716481
4597,1272582065226231808
4598,167187369
4599,740287134700044288
4600,851246182567432192
4601,587117682
4602,1154041101927555072
4603,1226849295120379905
4604,1313233124281720835
4605,1242243324
4606,29536477
4607,3847349475
4608,1360817803931099139
4609,226349777
4610,2318112896
4611,172846319
4612,1426566756
4613,1062536092304453633
4614,791758832
4615,877924082
4616,170086777
4617,314790922
4618,1148674782130401280
4619,3122768948
4620,3940673836
4621,1005229127710990343
4622,283087405
4623,1216411743951474688
4624,1131032087425892352
4625,140822111
4626,3017670573
4627,1450292742
4628,873621762
4629,1196099841857904644
4630,127911612
4631,1256377080243204104
4632,1320428386196590594
4633,80621082
4634,1010324119001452551
4635,161057114
4636,1084627576251969537
4637,1052701625993768960
4638,3026680756
4639,1066435570912690176
4640,1301846402969079809
4641,197146866
4642,850103331930374146
4643,173983806
4644,189276503
4645,2163335654
4646,44182588
4647,91335059
4648,905539869505662976
4649,2457257070
4650,1343571362275844105
4651,856432260387680256
4652,2510167364
4653,769646991278301184
4654,322299011
4655,755591594590560256
4656,1312648910
4657,711893963
4658,596914366
4659,2469206586
4660,1007283049
4661,128065676
4662,166651810
4663,303350587
4664,1344851191675678720
4665,926883779490312193
4666,98166590
4667,1254588868726226944
4668,1185017574712643585
4669,906330128564801536
4670,368704683
4671,459607320
4672,1234718906
4673,510840039
4674,1265000414174470144
4675,2476050764
4676,1325992493138268160
4677,1170144804883378177
4678,301786491
4679,86781509
4680,1367554038305337344
4681,1337209096928419843
4682,1608681152
4683,155131280
4684,1132697799877910536
4685,892293303135334400
4686,1272923715647475715
4687,187302227
4688,161197918
4689,977093533
4690,302833990
4691,816804776277147649
4692,1283444740248219648
4693,921196080955645953
4694,1389888901
4695,137794401
4696,1295485300261687299
4697,518106685
4698,150075171
4699,1299457439193014272
4700,51603395
4701,2520915828
4702,150824507
4703,2728556110
4704,4740081556
4705,619580790
4706,2485168606
4707,1321526668499001344
4708,1103501186710360064
4709,2156453278
4710,152397167
4711,374847161
4712,161123554
4713,575691414
4714,1292245093542506503
4715,4020276615
4716,3848136317
4717,259281598
4718,229254195
4719,65086811
4720,1194008613079146501
4721,73541657
4722,1262515626
4723,748373574
4724,1049804827012808704
4725,76028175
4726,1258901699084849153
4727,190265355
4728,160565119
4729,37404217
4730,305933731
4731,285374304
4732,736756888147222528
4733,2522316099
4734,1334293001393348609
4735,1321141756507947013
4736,116311176
4737,1363479476592549890
4738,136022394
4739,1225134184471126016
4740,758113786431672322
4741,1316072038692511748
4742,1054010161
4743,496449327
4744,325066981
4745,860366300
4746,1229615049536409601
4747,198096493
4748,3333583864
4749,61171497
4750,730559034454069248
4751,1245564386
4752,26992165
4753,813588601430798337
4754,374847033
4755,385552881
4756,1517204304
4757,501979428
4758,1012110159311785984
4759,816705183497515008
4760,27481313
4761,320016529
4762,599763338
4763,4218936219
4764,2750740960
4765,1195054145541201921
4766,190382264
4767,608744895
4768,3637931068
4769,28773748
4770,354433102
4771,546205762
4772,132248682
4773,1128125765126623232
4774,2926921005
4775,159197569
4776,905814508224090112
4777,181299086
4778,739011314
4779,229121064
4780,1111513710
4781,932691872
4782,2774297030
4783,1222695442615623681
4784,35710956
4785,4907691508
4786,155592331
4787,1367663606721036289
4788,1154049989347336192
4789,1107812532511821825
4790,828251320704458752
4791,1336448341895507975
4792,1161479772251312129
4793,727865530611281920
4794,320009836
4795,965121788
4796,359979945
4797,19765024
4798,1066676501280710658
4799,702137329
4800,135581405
4801,215017930
4802,171896039
4803,51846587
4804,833772148305035265
4805,1385843886
4806,58388783
4807,807692324046245889
4808,555377438
4809,2429053379
4810,237621543
4811,3073870673
4812,1135304945597595648
4813,366599064
4814,314355320
4815,251108303
4816,1315455076945797125
4817,391580541
4818,1202605411473510400
4819,167005669
4820,767054511630344192
4821,1188135058558914560
4822,136057968
4823,895462435955539968
4824,220316340
4825,2976786351
4826,1135435208
4827,246679765
4828,2231711113
4829,1645595130
4830,4195055979
4831,740314547811127296
4832,3038243218
4833,1235616408366649345
4834,1190700857966440451
4835,1276174810213756929
4836,4473551177
4837,172786987
4838,394568887
4839,4471285882
4840,806576545989066754
4841,159992433
4842,807300595619139584
4843,1062828752672092163
4844,955951304173670405
4845,51729558
4846,546249237
4847,4202318631
4848,2805150339
4849,367464155
4850,632724463
4851,1135840831
4852,261731710
4853,1329523909830602752
4854,1170446614374375425
4855,4606354036
4856,174101540
4857,2551082712
4858,749373867479760897
4859,2896633023
4860,15164025
4861,1227649778525360130
4862,219513549
4863,303774003
4864,1330965555084472323
4865,2765303410
4866,333193416
4867,258595115
4868,1281089239778721797
4869,461069610
4870,1361819966
4871,200506016
4872,218362985
4873,517741170
4874,2210708967
4875,2183499610
4876,809069216146006016
4877,1037565266
4878,1294384567063912448
4879,870109901707771904
4880,3417841456
4881,1596482430
4882,1455715195
4883,4530574114
4884,536711084
4885,1378280886
4886,2149056196
4887,840856957
4888,872705065
4889,1265052297199005699
4890,1185897190797000704
4891,316656539
4892,3290556939
4893,3246563315
4894,1035576379763568641
4895,1158449336872767489
4896,231620606
4897,147727599
4898,2866566588
4899,93713821
4900,583824269
4901,210307612
4902,1525866486
4903,161803220
4904,981950513515302914
4905,3904751921
4906,727358134952534016
4907,900362916737822721
4908,1001256972279336961
4909,1327649698589585408
4910,806916840211566592
4911,585922787
4912,1297683156628320256
4913,477339812
4914,1334687222
4915,1251304778
4916,1101175849267744769
4917,1261441260239441921
4918,136008537
4919,866679302636621824
4920,1345928357972684802
4921,1093555680
4922,2156136118
4923,546854590
4924,1273464271775707138
4925,382850123
4926,1272721437103730688
4927,448268933
4928,870120849357099008
4929,2696507866
4930,312805029
4931,2329542116
4932,1153833196888428544
4933,885913418821238784
4934,97994170
4935,3263879456
4936,1217106815479173120
4937,2646202380
4938,326361497
4939,1246948357
4940,1357862675649298432
4941,1152301001682182147
4942,2801142059
4943,2985066592
4944,851227145603092480
4945,326997130
4946,238980230
4947,1470719400
4948,16425694
4949,1226696909450104832
4950,534807694
4951,1251147693033848838
4952,365062014
4953,1334277263341350912
4954,1249848338536685568
4955,3356984920
4956,169476082
4957,2811944261
4958,1257038567576084487
4959,941508979
4960,969927317438042112
4961,2242784476
4962,428700805
4963,539646630
4964,939376399
4965,1274368983530180615
4966,827359103517339648
4967,1046978745414967297
4968,122440493
4969,1307354979422875648
4970,763873829894643712
4971,3316237804
4972,170905097
4973,4172295983
4974,2453222039
4975,1258762381238419459
4976,2218749048
4977,1153026140069605377
4978,343693095
4979,528502773
4980,1210344985
4981,781725348
4982,2213759459
4983,1204066726830387200
4984,1099860854
4985,468895562
4986,2159901194
4987,1546619706
4988,954529922655105024
4989,351911527
4990,145430779
4991,2813882281
4992,1234928576
4993,1597329390
4994,1077422835059044352
4995,1009090327
4996,908785953665413120
4997,556753979
4998,122782003
4999,755962480824909824
5000,1154893103570051072
5001,1249859504986034177
5002,1220281735
5003,1249937513248165888
5004,316428021
5005,813855746081357824
5006,593144854
5007,2699291461
5008,1115625883119702016
5009,1376973343
5010,3234551298
5011,1392632395
5012,901006046
5013,1181216121824915456
5014,928126794
5015,141369942
5016,1364287575553376257
5017,1307904120314048512
5018,2940102393
5019,891479067056361473
5020,1357367753519333382
5021,133722469
5022,982012467684536320
5023,214737578
5024,1275980500650332165
5025,525884091
5026,618149817
5027,221118891
5028,2545353405
5029,2590109837
5030,2394776322
5031,867575551703298048
5032,145040858
5033,749372139099328512
5034,163975817
5035,999797053
5036,3983511616
5037,214095125
5038,72543670
5039,1072480416517496832
5040,1445240178
5041,555452073
5042,754521508257665024
5043,1347229561285726208
5044,1199738979387662336
5045,576154304
5046,249379257
5047,923306487686066176
5048,215095685
5049,3763781255
5050,1131132416356167682
5051,1313218535519379459
5052,916834441753964544
5053,884431254
5054,175537239
5055,936777570
5056,208642887
5057,4842604126
5058,162882855
5059,276184365
5060,1357015893511929870
5061,920077486138056704
5062,801209943215009793
5063,1169035955166224384
5064,1553188718
5065,420643984
5066,2560496195
5067,3748419377
5068,1084961636207771649
5069,1287924053903380480
5070,1279985916606644225
5071,207085526
5072,1250552788104491011
5073,447984064
5074,61347334
5075,1272631940085157888
5076,1052626890505248769
5077,3044373934
5078,885942809244704769
5079,1697157206
5080,3048181487
5081,856343124972642304
5082,1275619007853465600
5083,1063908723930931205
5084,36559998
5085,2857100606
5086,1279021255081984002
5087,1048319736843526144
5088,1221183469457412101
5089,599650424
5090,231856021
5091,93511269
5092,1134457904021610500
5093,1005092881508524036
5094,1041481397620420608
5095,497982069
5096,209211316
5097,1084455540238024705
5098,256499209
5099,2198865498
5100,1349881550725410824
5101,1264728815726669826
5102,191133606
5103,1217253365371035649
5104,845680010048540673
5105,248037817
5106,180250406
5107,1830643903
5108,717823079
5109,916703310400409600
5110,728171677025239040
5111,793973854800584704
5112,608850837
5113,386051006
5114,1349109783274598403
5115,805618779279466496
5116,2784249358
5117,89863886
5118,94004555
5119,1170812576520953856
5120,3053305844
5121,10323472
5122,281193336
5123,2716157849
5124,634904285
5125,4261733687
5126,50884583
5127,3080228115
5128,189339116
5129,1165040573377601537
5130,208548700
5131,1623925466
5132,706802618941759488
5133,173089104
5134,573866808
5135,1033904827699478531
5136,341778991
5137,861053952988778496
5138,120542974
5139,3998691459
5140,1272713534078619648
5141,419895536
5142,1283800409069490176
5143,202917883
5144,398962919
5145,39343295
5146,3873327808
5147,1688476074
5148,345439325
5149,1178734224179974145
5150,123911796
5151,2301867769
5152,4460064508
5153,1089085856
5154,1329199306079948802
5155,3938556244
5156,1218999911485771776
5157,1414071133
5158,1160739172606500864
5159,1274004600429989888
5160,989738050488946688
5161,957623318689058816
5162,1277704729842286593
5163,1641592022
5164,196732299
5165,1101163282772185088
5166,298534231
5167,1199072827
5168,2771611145
5169,3991086621
5170,1199119281079930880
5171,413411630
5172,118441238
5173,2353140334
5174,827161094
5175,373073512
5176,4642229183
5177,193108028
5178,2700240205
5179,1109974841623498755
5180,3284286147
5181,1263528908844085250
5182,151655977
5183,1398125642
5184,1323632326652428293
5185,1897361107
5186,481700370
5187,451497759
5188,890641283047358464
5189,718144293404323840
5190,1362901015557734400
5191,1002027657595408384
5192,89456382
5193,967168267
5194,146175637
5195,993959247200313347
5196,231280523
5197,276176261
5198,1099472481910513664
5199,1142861884300902402
5200,1347739424
5201,1203803684410417159
5202,53553846
5203,65389378
5204,2760054177
5205,1329943729810108417
5206,73084144
5207,1395468222
5208,307409107
5209,276552857
5210,1117992819053006849
5211,746670749994323968
5212,1131412768635183111
5213,2671066675
5214,2772832577
5215,266223230
5216,1225849618497515520
5217,1264972323578396672
5218,2821333949
5219,2753350930
5220,937313406
5221,1165578335839293440
5222,1341691698
5223,965350075
5224,2963702933
5225,449388912
5226,3009069664
5227,2904541995
5228,1493942767
5229,1048078390199287813
5230,506560739
5231,1325468623507509249
5232,799831572954365956
5233,1036066022086926336
5234,1134596566466158592
5235,3400908472
5236,2691435375
5237,974156958541533184
5238,539618806
5239,2777549749
5240,284177050
5241,1044919779600093185
5242,727396977214939136
5243,174339045
5244,1116435133303803904
5245,1599250004
5246,1335975353463005184
5247,1036228365420818432
5248,202672365
5249,1345546131217010692
5250,190359159
5251,3870406821
5252,1226974709885161474
5253,102194422
5254,1621250125
5255,1099351940864069634
5256,700116673
5257,1061685064994578435
5258,4799820449
5259,66219556
5260,1212922020796620802
5261,1193641776
5262,3131076166
5263,197141985
5264,3774974489
5265,1219092069458817024
5266,240383818
5267,4180273337
5268,866465197
5269,1368752578939457536
5270,145819676
5271,2150022093
5272,75896040
5273,3108953973
5274,1193638455651254272
5275,1371115196677304325
5276,1439344249
5277,336933461
5278,1228022594403799041
5279,338720709
5280,1191065853594341376
5281,181571439
5282,749732725469437953
5283,883496928591347715
5284,1000436331095392257
5285,1549416206
5286,1069944970881232896
5287,168426611
5288,1176653198339313665
5289,1392901405
5290,60758491
5291,1299046767401594881
5292,232025409
5293,161990619
5294,2236555090
5295,2847413793
5296,766878200
5297,517673117
5298,306356910
5299,26610463
5300,1236269955299061760
5301,246776902
5302,1043346425319514112
5303,1274750944232853504
5304,436305056
5305,845912749
5306,1181772458766016512
5307,145675069
5308,208816428
5309,2290466634
5310,193986812
5311,4307691987
5312,1188922342648492032
5313,771780666
5314,1083190202041069568
5315,64275987
5316,132561320
5317,767705011983884288
5318,195412602
5319,1604332603
5320,448112648
5321,740273685458759680
5322,1355559998965886983
5323,397547919
5324,142840643
5325,925978333
5326,155904777
5327,713486733
5328,500255752
5329,817146700498345984
5330,1169081102478315521
5331,282649609
5332,1003434419330408449
5333,293020695
5334,1188611781893206017
5335,1184936917709852672
5336,875473762350764032
5337,591852097
5338,266589212
5339,1265112354200662023
5340,1104774171974864898
5341,4561814964
5342,1322881957886349313
5343,996146821310410753
5344,851245478
5345,352254225
5346,1055431634
5347,207317516
5348,65438851
5349,2848595111
5350,200732391
5351,1851738264
5352,2538367453
5353,207733151
5354,990008572342947840
5355,906501044385009665
5356,870411322747498496
5357,3125106251
5358,1274533922626588672
5359,1186104565462192128
5360,4895885134
5361,1275706297
5362,2503375083
5363,212950714
5364,449714289
5365,23230405
5366,125208344
5367,191588520
5368,1089235845901680640
5369,3371676815
5370,1247913528712929292
5371,1323299802831007744
5372,730401406142824449
5373,828336606348181504
5374,719670346727759872
5375,1289742529332740097
5376,145495916
5377,573304032
5378,3087326800
5379,17426050
5380,268617910
5381,1735483399
5382,1638416274
5383,978554407934623746
5384,275667108
5385,1323464870952607747
5386,792564287734738944
5387,1280585875131437067
5388,142444059
5389,192648780
5390,873470322
5391,122160419
5392,3353414279
5393,160983080
5394,3349761935
5395,187575776
5396,1279367857
5397,164347020
5398,254131718
5399,994047679
5400,1011748417
5401,250898118
5402,2933071342
5403,153215764
5404,742701881902927873
5405,3167236869
5406,77853453
5407,1154014904610955264
5408,145635079
5409,3383952485
5410,1255629736325402627
5411,278226483
5412,1033753310803763200
5413,769291702788120577
5414,1225051661183455233
5415,85755085
5416,216534813
5417,2429438197
5418,346806362
